Student_Name,Gender,Date_of_birth,Age,Father's_name,Mother's_name,Guardian's_name,Orphan,no_of_siblings,Adhaar_No,Address,state,PinCode,Mobile_Number,Contact_email_id,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,indian_nationality,out_of_school_child,dropped_continued,contact_no,aadhar_no,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label
Meara McAmish,1,16-12-2000,21,Mr.McAmish,Mrs.McAmish,-,1,1,3.67E+11,,24,340890,9373517146,,1,2,3,1,1,1,0,1,0,1,9152627698,6.55E+11,0,4,0,1,0,0,2,4,1,1,4,0,1,7
Eugene Lemerie,0,09-10-2008,13,Mr.Lemerie,Mrs.Lemerie,-,0,2,7.21E+11,,21,875299,9821985786,,1,4,4,0,1,0,1,1,1,0,9805797427,5.61E+11,3,1,1,0,1,0,3,2,2,0,4,1,0,5
Elyn Steward,0,29-03-2008,14,Mr.Steward,Mrs.Steward,-,0,1,1.92E+11,,19,622690,9895503486,,1,1,6,1,1,0,1,1,0,1,8394926226,7.06E+11,0,0,1,1,1,1,2,3,1,0,2,1,1,10
Auberon Stribbling,0,14-03-2005,17,Mr.Stribbling,Mrs.Stribbling,-,0,2,5.17E+11,,17,980692,9261452937,,1,1,3,0,0,0,0,1,0,0,9383646650,2.22E+11,1,4,0,1,0,0,3,2,4,1,2,0,0,5
Josepha Challis,0,18-08-2005,17,Mr.Challis,Mrs.Challis,-,1,1,5.81E+11,,3,147332,8076811488,,1,4,4,1,0,1,1,1,0,1,7878272110,1.68E+11,0,0,1,0,1,0,2,2,1,1,4,0,1,7
Vasili Iacomo,0,08-12-2002,19,Mr.Iacomo,Mrs.Iacomo,-,0,2,9.91E+11,,8,226556,8377529512,,0,4,1,1,1,1,1,1,1,1,9813175455,4.07E+11,4,5,0,0,1,0,3,1,1,1,1,1,1,7
Leoline Proffitt,1,26-03-2001,21,Mr.Proffitt,Mrs.Proffitt,-,0,1,4.80E+11,,32,278593,8892987394,,0,2,3,0,1,0,0,1,1,0,7996503051,6.36E+11,2,3,0,0,0,0,2,2,4,1,3,0,0,5
Gianna Wollen,0,24-07-2005,17,Mr.Wollen,Mrs.Wollen,-,1,2,3.50E+11,,4,644714,8505654678,,1,2,4,0,0,1,1,1,0,0,9921568495,3.29E+11,4,1,1,0,0,1,3,4,2,0,1,0,0,3
Simmonds Flaubert,1,17-01-2001,21,Mr.Flaubert,Mrs.Flaubert,-,0,1,8.82E+11,,29,745885,8170623195,,1,3,2,1,0,0,0,1,1,0,8547400838,2.18E+11,2,3,0,1,1,0,2,4,4,0,4,0,0,6
Jesselyn Purchon,1,23-05-2001,21,Mr.Purchon,Mrs.Purchon,-,1,2,8.83E+11,,24,861484,9123309188,,1,2,7,1,1,1,0,1,0,1,8094214027,9.03E+11,3,2,0,1,1,2,3,5,1,0,3,1,1,8
Bjorn Gamell,1,12-05-2002,20,Mr.Gamell,Mrs.Gamell,-,1,2,7.14E+11,,27,335030,7827809066,,0,4,2,0,0,0,1,1,1,0,7921037188,6.44E+11,1,5,0,0,0,0,3,1,2,1,2,0,0,2
Cybill Sidney,0,09-02-2003,19,Mr.Sidney,Mrs.Sidney,-,0,1,4.25E+11,,17,540418,9571259501,,1,3,1,0,0,1,0,1,1,0,9994155450,8.31E+11,3,4,0,1,1,0,2,1,3,1,1,0,1,6
Charil Baldrey,0,26-10-2007,14,Mr.Baldrey,Mrs.Baldrey,-,0,1,5.56E+11,,26,650656,8592981729,,0,2,1,0,0,1,0,1,0,1,9235426692,3.43E+11,0,1,1,1,0,2,2,3,3,0,3,1,1,8
Chauncey Sterrie,1,09-10-2006,15,Mr.Sterrie,Mrs.Sterrie,-,0,2,2.46E+11,,13,560523,8686601849,,1,1,7,1,0,0,0,1,0,1,8839636374,8.78E+11,3,1,1,1,1,0,3,4,2,1,2,0,0,7
Jessamyn Gentric,0,26-05-2002,20,Mr.Gentric,Mrs.Gentric,-,0,2,7.05E+11,,22,330552,8434786434,,1,3,5,0,0,1,1,1,1,0,9000753239,2.92E+11,0,2,1,0,0,2,3,4,2,1,4,0,1,5
Niki Deverall,1,09-12-2005,16,Mr.Deverall,Mrs.Deverall,-,0,2,8.43E+11,,15,853405,7828475069,,0,3,7,1,1,0,1,1,0,1,7872236794,2.42E+11,0,3,1,0,1,1,3,1,3,0,2,0,1,7
Currey Robertot,0,18-08-2002,20,Mr.Robertot,Mrs.Robertot,-,1,1,9.42E+11,,24,400686,9884308866,,1,4,6,1,1,0,0,1,1,0,8916232067,8.83E+11,0,1,0,1,0,2,2,1,3,0,2,1,1,6
Angie Fosdick,1,25-02-2002,20,Mr.Fosdick,Mrs.Fosdick,-,0,1,4.03E+11,,24,211407,7833267870,,1,4,6,0,1,0,0,1,0,1,9285488348,8.78E+11,0,4,1,1,1,0,2,4,3,1,2,0,1,7
Mycah Hiley,0,08-07-2005,17,Mr.Hiley,Mrs.Hiley,-,0,1,2.98E+11,,30,840096,9112980339,,0,1,5,0,1,0,0,1,1,1,8941791571,3.20E+11,0,5,1,0,1,2,2,5,1,1,2,1,1,8
Frederick Gedney,0,22-12-2006,15,Mr.Gedney,Mrs.Gedney,-,0,2,5.05E+11,,15,254853,8381779458,,1,2,7,0,0,0,0,1,1,0,8533321069,6.25E+11,2,2,1,1,0,1,3,3,3,0,1,0,0,3
Twyla Dahlbom,1,02-10-2002,19,Mr.Dahlbom,Mrs.Dahlbom,-,0,1,2.22E+11,,31,572751,9185676151,,0,2,4,0,0,0,0,1,1,0,9495153964,2.42E+11,3,1,0,0,1,0,2,4,3,1,1,0,1,3
Donalt Garz,1,06-01-2001,21,Mr.Garz,Mrs.Garz,-,0,2,7.02E+11,,27,117844,7796187696,,1,1,5,1,0,0,1,1,0,0,8035425957,1.49E+11,1,1,0,1,0,2,3,1,1,1,3,0,1,5
Phil Lindenberg,1,24-11-2000,21,Mr.Lindenberg,Mrs.Lindenberg,-,0,2,6.26E+11,,20,950193,9514788602,,1,3,3,1,1,0,1,1,1,0,8304346583,8.12E+11,0,5,0,1,0,1,3,4,1,1,4,1,0,6
Alix Sollett,0,03-01-2003,19,Mr.Sollett,Mrs.Sollett,-,0,1,6.30E+11,,29,411511,8644645808,,0,1,2,1,1,1,1,1,0,1,8924650371,8.94E+11,2,2,0,0,0,0,2,2,4,0,4,1,1,7
Cynthia Boylund,0,01-10-2008,13,Mr.Boylund,Mrs.Boylund,-,1,1,7.13E+11,,10,613044,8963430489,,1,4,7,0,1,1,0,1,1,0,8931686445,8.99E+11,4,4,1,0,0,2,2,4,3,0,2,0,1,4
Torey Albany,0,01-08-2006,16,Mr.Albany,Mrs.Albany,-,0,2,5.58E+11,,17,797835,9596508545,,1,3,7,1,1,1,1,1,0,1,9701076498,7.32E+11,2,5,1,1,1,2,3,2,4,0,1,1,1,9
Kelcey Fellnee,0,21-06-2002,20,Mr.Fellnee,Mrs.Fellnee,-,0,1,5.97E+11,,15,602544,8751850121,,0,2,6,0,0,1,0,1,1,0,8592521131,1.35E+11,1,5,0,1,0,1,2,2,3,1,1,1,0,4
Noland Mutlow,1,22-06-2006,16,Mr.Mutlow,Mrs.Mutlow,-,0,2,5.28E+11,,18,661211,9712503989,,0,2,5,0,0,1,0,1,1,0,8953269952,2.15E+11,0,3,0,0,1,0,3,4,1,0,4,0,1,6
Korey Goldring,0,28-07-2006,16,Mr.Goldring,Mrs.Goldring,-,1,1,6.60E+11,,11,375103,8590572001,,0,2,4,1,1,1,1,1,0,1,7969871160,1.21E+11,0,2,1,1,0,0,2,3,4,1,3,1,0,11
Morganica Kitchingman,1,25-04-2005,17,Mr.Kitchingman,Mrs.Kitchingman,-,0,2,5.98E+11,,23,851071,8832812564,,0,2,1,0,0,0,0,1,1,1,9587754239,8.65E+11,5,2,1,1,0,0,3,3,1,0,2,1,0,7
Curcio Bellanger,0,31-12-2003,18,Mr.Bellanger,Mrs.Bellanger,-,0,1,2.62E+11,,15,940305,7833603208,,1,4,7,0,1,0,0,1,1,0,8992051091,1.89E+11,1,0,0,1,0,0,2,5,4,1,2,0,1,6
Jan Carette,1,14-02-2001,21,Mr.Carette,Mrs.Carette,-,0,2,1.33E+11,,13,586592,9982357422,,0,3,7,1,1,0,0,1,1,1,7938424692,2.32E+11,3,0,0,1,1,1,3,5,4,0,4,1,1,8
Berty Wornham,0,12-09-2001,21,Mr.Wornham,Mrs.Wornham,-,1,2,3.68E+11,,12,585601,9931328508,,1,4,6,1,1,0,1,1,1,0,9524296046,6.05E+11,5,4,1,0,1,2,3,4,1,0,3,0,0,5
Pamelina Cheng,0,21-09-2006,15,Mr.Cheng,Mrs.Cheng,-,1,2,2.39E+11,,24,677137,8988404112,,0,4,4,0,1,0,0,1,1,0,7797343047,8.05E+11,4,3,1,0,1,1,3,2,3,0,4,0,0,3
Thorvald Kuhnel,1,17-07-2006,16,Mr.Kuhnel,Mrs.Kuhnel,-,0,2,3.66E+11,,9,583982,9560680497,,0,4,4,0,0,0,1,1,1,0,8747612655,4.29E+11,1,1,0,1,1,1,3,3,3,1,2,1,0,4
Tedie Cosslett,1,16-06-2007,15,Mr.Cosslett,Mrs.Cosslett,-,0,1,3.25E+11,,14,324722,9243949423,,1,3,3,0,1,1,1,1,0,1,8329734804,1.20E+11,2,1,1,1,1,2,2,2,1,1,3,0,1,7
Ava Keasy,1,04-03-2003,19,Mr.Keasy,Mrs.Keasy,-,0,1,7.96E+11,,12,599349,9605317766,,0,4,4,1,0,1,0,1,1,0,8035680217,3.15E+11,3,3,1,1,0,1,2,1,4,1,1,1,1,6
Gnni Gabbett,1,13-04-2004,18,Mr.Gabbett,Mrs.Gabbett,-,0,2,7.44E+11,,17,611801,9173668470,,0,2,3,0,0,0,0,1,0,1,7834135152,7.52E+11,0,4,0,1,0,0,3,2,4,1,3,1,1,7
Ingelbert Pressey,1,29-08-2007,15,Mr.Pressey,Mrs.Pressey,-,0,2,7.83E+11,,33,584134,7882213406,,1,4,6,1,1,0,1,1,0,0,9916650498,6.51E+11,5,1,0,0,0,0,3,2,2,0,1,1,1,4
Drew Dorrins,0,04-12-2001,20,Mr.Dorrins,Mrs.Dorrins,-,0,1,1.31E+11,,16,138691,9646627084,,0,4,2,1,0,0,0,1,0,0,9521080718,2.41E+11,3,0,0,0,1,2,2,3,2,0,1,0,0,3
Rob Kingswoode,1,12-01-2006,16,Mr.Kingswoode,Mrs.Kingswoode,-,0,1,8.81E+11,,22,861288,9429303651,,0,2,4,0,0,1,1,1,0,1,8334415604,9.93E+11,4,2,1,1,0,0,2,2,2,0,2,1,0,7
Mellisa Silverthorne,1,12-06-2000,22,Mr.Silverthorne,Mrs.Silverthorne,-,0,2,7.83E+11,,24,973197,8489983609,,1,3,7,1,0,1,1,1,1,0,9471722050,8.77E+11,2,1,0,1,0,1,3,3,3,1,1,1,0,5
Hermann Whittenbury,0,08-01-2002,20,Mr.Whittenbury,Mrs.Whittenbury,-,0,1,9.18E+11,,15,535075,9249124102,,0,3,7,0,0,1,1,1,0,0,8051336344,1.50E+11,2,3,0,0,0,2,2,1,3,1,1,0,1,2
Kati Jereatt,0,04-11-2001,20,Mr.Jereatt,Mrs.Jereatt,-,0,1,2.19E+11,,8,493391,8194747678,,0,2,4,0,0,1,1,1,1,1,7908267242,8.71E+11,5,2,1,1,1,0,2,5,2,0,4,1,1,7
Tam Arkil,0,25-09-2007,14,Mr.Arkil,Mrs.Arkil,-,0,1,1.90E+11,,9,577457,8203389703,,0,4,1,0,0,1,1,1,0,1,8622051519,2.40E+11,5,4,1,1,1,2,2,1,1,0,2,1,1,7
Susannah Wanell,1,16-02-2006,16,Mr.Wanell,Mrs.Wanell,-,0,2,2.22E+11,,10,239690,8873977689,,0,2,4,1,1,0,0,1,1,1,9269678807,2.71E+11,4,2,0,1,1,0,3,5,1,0,4,1,0,7
Frasco McKeating,1,11-11-2001,20,Mr.McKeating,Mrs.McKeating,-,0,2,3.91E+11,,1,542967,8532374772,,1,1,7,0,0,0,0,1,0,0,9577713412,2.66E+11,0,5,0,1,0,2,3,3,4,1,1,0,1,4
Theodosia Baglow,1,04-06-2008,14,Mr.Baglow,Mrs.Baglow,-,0,1,9.23E+11,,25,510502,9298171608,,0,1,7,1,1,0,1,1,0,1,9392793048,7.36E+11,2,0,1,0,1,1,2,3,2,1,2,1,0,8
Veronika Laxen,1,30-07-2001,21,Mr.Laxen,Mrs.Laxen,-,0,2,3.43E+11,,22,431108,9191218123,,1,1,7,1,1,1,1,1,0,1,7877321167,3.60E+11,1,0,1,0,0,0,3,3,3,1,4,0,0,7
Jens Blaymires,0,12-08-2004,18,Mr.Blaymires,Mrs.Blaymires,-,0,2,5.31E+11,,8,339072,9133788182,,1,4,5,1,0,1,0,1,0,1,8051088769,7.15E+11,3,5,1,1,1,0,3,2,2,0,1,1,1,8
Engracia Barthot,1,29-04-2007,15,Mr.Barthot,Mrs.Barthot,-,0,2,9.69E+11,,4,200877,9403702392,,1,3,4,0,0,0,1,1,1,0,8705754196,5.16E+11,0,4,1,1,0,1,3,3,4,1,3,0,0,6
Devi Bavidge,1,21-03-2008,14,Mr.Bavidge,Mrs.Bavidge,-,0,1,4.88E+11,,17,449427,9847527559,,1,2,5,0,1,1,0,1,1,1,9546636093,1.84E+11,4,4,1,0,1,0,2,5,4,1,2,0,0,9
Kristofor Jannex,0,09-04-2007,15,Mr.Jannex,Mrs.Jannex,-,1,1,4.23E+11,,23,208808,8340358099,,0,2,7,0,0,1,1,1,0,0,9870480364,1.55E+11,2,4,0,0,0,1,2,1,4,1,4,0,1,3
Corina Greber,0,30-11-2005,16,Mr.Greber,Mrs.Greber,-,0,1,2.90E+11,,20,814291,9366843965,,0,1,4,1,0,0,0,1,0,0,8421490182,8.95E+11,1,0,0,0,0,1,2,1,4,1,4,1,0,5
Humfrid Hurcombe,0,15-07-2006,16,Mr.Hurcombe,Mrs.Hurcombe,-,0,2,2.41E+11,,28,654823,9252149531,,1,4,1,1,0,1,0,1,0,0,9171505627,2.38E+11,3,3,1,1,0,1,3,4,3,0,3,0,1,6
Giusto Dible,0,08-09-2008,14,Mr.Dible,Mrs.Dible,-,0,1,3.53E+11,,21,771483,9963188943,,0,1,6,0,1,0,0,1,1,1,9068331316,1.00E+12,2,3,1,1,1,0,2,2,2,0,2,1,1,8
Aldus Dimitrijevic,1,05-09-2008,14,Mr.Dimitrijevic,Mrs.Dimitrijevic,-,0,2,8.77E+11,,26,146659,9610680557,,1,2,1,1,0,0,0,1,1,0,9583010628,2.35E+11,2,2,0,1,1,2,3,3,2,0,1,1,0,6
Cindi Dudson,0,08-02-2008,14,Mr.Dudson,Mrs.Dudson,-,0,1,5.84E+11,,18,444311,9273777448,,0,3,4,1,1,1,0,1,1,1,9248799556,7.26E+11,1,4,1,0,0,0,2,3,1,1,2,0,0,7
Idelle Worster,1,08-10-2006,15,Mr.Worster,Mrs.Worster,-,0,2,8.88E+11,,27,804016,8399371275,,1,2,1,1,1,1,1,1,1,1,9204944479,4.45E+11,5,5,0,0,0,0,3,1,1,0,2,1,1,8
Raphaela Bellin,1,30-11-2006,15,Mr.Bellin,Mrs.Bellin,-,0,1,9.08E+11,,11,838589,8871155307,,1,3,5,0,1,0,0,1,1,1,7978759462,3.91E+11,4,1,1,0,1,0,2,1,4,0,3,1,1,9
Latrena Endrighi,1,12-03-2000,22,Mr.Endrighi,Mrs.Endrighi,-,1,2,7.14E+11,,1,668756,7947355161,,1,2,2,0,0,0,0,1,0,0,9845795760,1.14E+11,5,5,1,1,1,0,3,1,2,0,1,1,1,6
Farrah Rantoull,0,24-10-2003,18,Mr.Rantoull,Mrs.Rantoull,-,0,2,7.34E+11,,23,406498,8277606408,,1,4,1,1,1,1,0,1,1,1,7932187580,1.35E+11,3,5,0,1,0,0,3,1,2,1,4,1,0,7
Karia Sidon,1,11-10-2004,17,Mr.Sidon,Mrs.Sidon,-,0,1,5.37E+11,,30,332154,8135812525,,1,4,2,0,0,0,0,1,1,0,8501280181,5.77E+11,1,0,0,0,0,0,2,2,3,0,2,0,1,3
Sean Rossiter,0,21-09-2006,15,Mr.Rossiter,Mrs.Rossiter,-,0,2,7.55E+11,,29,597189,8399394807,,1,3,6,1,1,1,1,1,0,1,7892652156,3.39E+11,4,0,1,0,0,2,3,1,4,0,2,1,1,9
Calla Wisdom,1,18-10-2007,14,Mr.Wisdom,Mrs.Wisdom,-,0,2,5.95E+11,,5,413098,9673383869,,1,2,4,0,1,1,0,1,0,1,8649941966,9.04E+11,4,3,1,0,1,0,3,3,4,1,4,0,1,7
Myron Derobert,1,15-03-2008,14,Mr.Derobert,Mrs.Derobert,-,1,1,7.55E+11,,2,824740,8710189046,,1,2,1,1,0,0,1,1,0,1,9710192682,9.35E+11,1,0,1,1,1,2,2,1,1,0,1,1,1,8
Shirlee Seine,1,09-07-2008,14,Mr.Seine,Mrs.Seine,-,0,1,1.78E+11,,29,614725,9706187749,,1,3,5,0,1,0,1,1,0,0,8093667376,1.45E+11,3,3,1,0,0,2,2,5,3,0,1,1,1,5
Gael Reedy,1,22-08-2002,20,Mr.Reedy,Mrs.Reedy,-,1,1,7.84E+11,,12,480920,8586904326,,0,2,4,0,1,1,1,1,0,1,9881072009,3.89E+11,2,5,1,1,0,0,2,4,3,1,1,1,0,7
Julianna Goby,1,26-10-2004,17,Mr.Goby,Mrs.Goby,-,0,1,5.28E+11,,26,135467,8828758781,,0,2,4,0,1,1,1,1,0,1,9739359118,5.26E+11,4,0,1,0,0,1,2,4,3,0,3,1,0,7
Celie Stroton,1,17-08-2005,17,Mr.Stroton,Mrs.Stroton,-,0,1,6.61E+11,,17,777544,7861375246,,1,3,6,0,0,0,1,1,0,0,9527888428,3.06E+11,1,5,0,1,1,0,2,4,1,0,4,0,0,4
Hedvige Imesson,1,07-05-2006,16,Mr.Imesson,Mrs.Imesson,-,0,2,9.54E+11,,6,700909,7937364855,,0,1,1,0,1,0,0,1,0,1,8992738994,6.28E+11,3,2,0,0,1,0,3,4,4,0,4,1,1,7
Nerty Lassey,1,18-09-2006,15,Mr.Lassey,Mrs.Lassey,-,0,1,4.31E+11,,14,453952,9743661972,,0,1,4,0,1,0,1,1,1,0,8133268355,3.96E+11,5,4,0,1,0,0,2,5,1,0,4,1,0,5
Arvie McAllister,1,28-10-2002,19,Mr.McAllister,Mrs.McAllister,-,0,1,3.17E+11,,9,916004,8471610053,,1,3,4,0,1,0,0,1,0,1,9651945066,8.29E+11,5,0,1,1,1,2,2,2,2,0,4,1,1,7
Chrystal Wagnerin,0,29-10-2003,18,Mr.Wagnerin,Mrs.Wagnerin,-,0,1,4.79E+11,,25,764855,9289143519,,1,4,2,0,0,1,1,1,1,0,9433007042,2.88E+11,1,0,1,0,0,1,2,4,4,0,1,0,1,4
Hilarius McGrae,0,07-06-2005,17,Mr.McGrae,Mrs.McGrae,-,0,1,6.50E+11,,28,861208,8724757642,,0,3,3,0,1,0,0,1,1,1,8828597049,9.84E+11,3,4,1,0,1,2,2,5,4,1,3,1,1,7
Willamina Manneville,0,20-08-2005,17,Mr.Manneville,Mrs.Manneville,-,0,1,9.49E+11,,19,833022,8548345383,,0,3,7,0,1,1,1,1,0,0,9055564916,8.49E+11,2,1,0,1,1,1,2,1,3,0,3,0,0,6
Riva Jalland,0,01-01-2006,16,Mr.Jalland,Mrs.Jalland,-,0,1,8.07E+11,,23,399627,8181104980,,1,2,7,1,0,0,0,1,0,0,7781165343,9.59E+11,1,3,0,0,0,0,2,5,3,1,3,1,1,5
Jolie Willard,1,29-12-2001,20,Mr.Willard,Mrs.Willard,-,0,2,8.54E+11,,11,917881,8461319926,,1,2,3,1,0,1,1,1,1,0,9768231807,2.63E+11,5,4,1,0,0,2,3,3,3,0,3,0,0,5
Rori Westwell,1,08-10-2001,20,Mr.Westwell,Mrs.Westwell,-,0,1,1.85E+11,,28,845576,9074669699,,0,4,3,1,0,0,1,1,1,0,9726121909,7.17E+11,1,0,0,1,0,1,2,1,4,1,1,0,1,4
Isaak McComiskey,1,13-12-2005,16,Mr.McComiskey,Mrs.McComiskey,-,0,2,6.18E+11,,1,825715,7977720808,,0,4,3,0,1,0,0,1,1,0,9388073934,7.10E+11,5,0,0,0,1,1,3,1,1,1,3,0,1,4
Rosalind Clissett,1,18-02-2007,15,Mr.Clissett,Mrs.Clissett,-,1,2,8.44E+11,,18,580077,8517915563,,1,1,4,1,0,0,1,1,1,0,7837543640,2.81E+11,2,3,0,1,1,0,3,2,2,0,1,0,1,5
Rudy Fluck,1,19-09-2001,20,Mr.Fluck,Mrs.Fluck,-,0,1,1.66E+11,,18,327409,8096785738,,0,4,2,1,0,1,1,1,1,0,7793622785,2.94E+11,2,2,1,0,0,1,2,1,1,0,3,1,1,5
Lindsay Liggins,0,09-03-2006,16,Mr.Liggins,Mrs.Liggins,-,1,1,4.37E+11,,2,233816,8506367862,,1,3,6,1,0,0,0,1,1,0,9709133536,6.88E+11,4,0,0,0,1,2,2,1,1,1,1,1,1,5
Don Jann,1,23-04-2008,14,Mr.Jann,Mrs.Jann,-,0,2,5.93E+11,,13,494205,9804749471,,1,2,4,1,0,1,0,1,0,1,9821511757,9.57E+11,4,4,0,1,1,0,3,5,1,1,3,0,0,7
Jacqui Pencot,0,14-11-2000,21,Mr.Pencot,Mrs.Pencot,-,0,2,1.43E+11,,25,443824,7783577717,,1,2,7,0,0,1,0,1,0,0,9300083541,2.88E+11,2,3,1,1,0,2,3,5,3,0,4,1,0,5
Thorndike Sibbert,0,09-05-2006,16,Mr.Sibbert,Mrs.Sibbert,-,0,1,5.74E+11,,15,762772,7829722836,,1,1,1,0,0,0,0,1,0,1,8364895831,8.85E+11,1,0,1,0,0,1,2,3,4,0,2,1,1,7
Emmanuel Pocke,1,22-08-2004,18,Mr.Pocke,Mrs.Pocke,-,0,2,3.21E+11,,10,302519,9126778805,,0,3,3,1,1,0,1,1,0,0,9618605978,4.91E+11,4,3,1,0,1,2,3,2,2,0,3,0,0,6
Whitman Secret,1,29-07-2004,18,Mr.Secret,Mrs.Secret,-,0,1,4.34E+11,,29,764273,8526156636,,1,2,6,0,0,0,1,1,0,0,9122862678,6.01E+11,4,5,0,1,1,2,2,5,4,0,4,1,0,5
Hyacinthie Quye,0,21-02-2008,14,Mr.Quye,Mrs.Quye,-,1,1,4.96E+11,,15,624235,8297233882,,1,1,3,1,0,1,0,1,1,1,8283145558,8.24E+11,1,1,1,1,1,2,2,1,1,0,3,1,0,8
Bab Aizic,0,02-03-2008,14,Mr.Aizic,Mrs.Aizic,-,0,1,4.01E+11,,4,866983,8812198722,,0,2,4,0,0,1,0,1,1,0,9021137031,3.36E+11,1,1,1,0,0,0,2,5,3,1,4,1,0,5
Nelli Trewhitt,0,14-12-2005,16,Mr.Trewhitt,Mrs.Trewhitt,-,0,1,6.63E+11,,17,903157,8602594531,,1,2,4,0,0,0,0,1,0,0,7844808675,8.86E+11,3,3,0,0,1,0,2,5,4,1,2,0,0,5
Elvyn Breinl,1,30-05-2006,16,Mr.Breinl,Mrs.Breinl,-,1,1,6.32E+11,,12,593353,7995572295,,0,4,3,0,0,1,0,1,0,0,9041227102,7.50E+11,4,5,1,0,0,2,2,4,4,0,1,1,1,4
Paloma Keal,1,19-08-2007,15,Mr.Keal,Mrs.Keal,-,0,2,2.04E+11,,6,411740,8577088575,,0,3,4,0,1,0,0,1,0,0,9815916730,5.90E+11,3,2,1,1,1,2,3,5,3,0,3,0,1,6
Dimitri Brighty,0,25-02-2001,21,Mr.Brighty,Mrs.Brighty,-,0,1,5.93E+11,,23,421395,9931590880,,0,4,1,0,0,0,1,1,1,0,8521735223,2.14E+11,3,4,0,0,1,1,2,4,3,1,2,1,0,4
Craggie Gerner,0,17-11-2007,14,Mr.Gerner,Mrs.Gerner,-,0,1,6.43E+11,,12,610679,8902575631,,1,3,2,0,1,0,0,1,0,0,9446249572,4.26E+11,2,3,0,0,1,1,2,5,1,1,4,0,1,3
Jereme Theriot,1,07-08-2007,15,Mr.Theriot,Mrs.Theriot,-,1,1,5.44E+11,,23,710830,7856495970,,0,2,4,0,0,1,0,1,1,0,8930553390,1.94E+11,1,2,1,0,1,1,2,5,1,1,2,0,1,5
Jorie Schneidar,1,02-01-2006,16,Mr.Schneidar,Mrs.Schneidar,-,0,1,2.69E+11,,6,466601,9829964237,,0,4,3,1,0,1,1,1,1,0,8950448384,5.10E+11,2,0,0,1,0,1,2,3,1,0,4,1,1,5
Nellie MacFaell,0,13-09-2002,20,Mr.MacFaell,Mrs.MacFaell,-,0,1,2.60E+11,,6,253257,8449993879,,1,4,2,1,0,0,0,1,1,0,7961288695,6.49E+11,0,4,1,0,0,0,2,1,3,1,4,1,0,5
Kelcie Huot,1,27-08-2005,17,Mr.Huot,Mrs.Huot,-,0,1,5.59E+11,,20,305629,9622512035,,0,1,4,0,1,0,1,1,1,1,8904077849,7.13E+11,0,0,0,1,1,2,2,1,4,0,1,1,1,8
Nona Chrystie,1,28-02-2001,21,Mr.Chrystie,Mrs.Chrystie,-,0,1,6.72E+11,,24,337716,9423590112,,0,3,3,1,1,0,1,1,0,1,9982984132,2.22E+11,0,4,1,1,1,1,2,5,2,0,1,1,0,8
Valry Dilleway,1,12-10-2007,14,Mr.Dilleway,Mrs.Dilleway,-,0,2,2.58E+11,,29,498401,7793405675,,1,4,3,1,1,1,1,1,1,0,8602517976,5.58E+11,2,5,0,0,0,2,3,3,4,1,4,1,1,5
Evangelina O' Flaherty,1,29-11-2006,15,Mr.O',Mrs.O',-,0,2,4.73E+11,,1,922917,9628393415,,1,1,1,1,0,0,0,1,0,1,9305219342,5.61E+11,0,3,0,1,0,1,3,4,2,0,3,1,1,7
Alyse Bason,1,06-02-2003,19,Mr.Bason,Mrs.Bason,-,0,1,3.04E+11,,4,728640,7936637115,,1,2,3,0,1,0,0,1,0,0,7950273713,7.74E+11,2,1,0,0,1,2,2,5,3,1,4,1,1,4
Michail Mingo,0,21-12-2002,19,Mr.Mingo,Mrs.Mingo,-,0,2,9.24E+11,,13,536803,9951173122,,1,3,5,0,1,1,1,1,0,1,8881913491,7.79E+11,0,4,1,0,0,2,3,4,2,1,2,0,0,7
Nicoli Wylder,1,26-10-2006,15,Mr.Wylder,Mrs.Wylder,-,0,1,9.91E+11,,31,455056,9796393684,,0,3,7,1,0,1,0,1,1,0,9809519038,8.87E+11,4,5,0,1,0,1,2,3,3,1,2,1,1,6
Terrel Dufall,0,03-03-2007,15,Mr.Dufall,Mrs.Dufall,-,0,2,5.95E+11,,15,474107,8390145398,,0,1,6,1,1,0,0,1,1,0,9750024478,7.59E+11,3,2,1,1,0,1,3,3,1,1,4,1,1,6
Tobin Wolfindale,1,26-10-2005,16,Mr.Wolfindale,Mrs.Wolfindale,-,0,2,6.38E+11,,32,949838,9964516835,,1,4,7,1,0,1,1,1,1,0,8278177550,1.51E+11,5,0,1,0,1,1,3,1,2,1,2,0,0,6
Nike Metcalf,0,14-10-2000,21,Mr.Metcalf,Mrs.Metcalf,-,0,1,8.74E+11,,8,449360,8032033955,,1,3,4,1,0,1,1,1,0,1,8446436766,7.96E+11,1,0,1,1,0,0,2,3,4,1,4,1,0,9
Carolina Muzzullo,1,11-06-2007,15,Mr.Muzzullo,Mrs.Muzzullo,-,1,2,9.13E+11,,5,848300,9684678422,,0,3,4,1,0,1,1,1,0,0,8494531434,8.34E+11,5,1,0,1,1,1,3,3,2,1,4,0,1,5
